"id","survey_year","female","age","n_persons","n_children","years_educ","income","employed","employed_id","sector","sector_id"
11735,2015,FALSE,57,2,0,18,103026.9609375,"[2] Employed part-time",2,"[64] Provision of financial services",64
11735,2016,FALSE,58,2,0,18,106196.71875,"[2] Employed part-time",2,"[64] Provision of financial services",64
11735,2017,FALSE,59,2,0,18,100148.8203125,"[1] Employed full-time",1,"[64] Provision of financial services",64
11735,2018,FALSE,60,2,0,18,117775.3359375,"[5] Not employed",5,NA,NA
11735,2019,FALSE,61,2,0,18,0,"[5] Not employed",5,NA,NA
31384,2015,TRUE,42,4,2,11.5,0,"[5] Not employed",5,NA,NA
31384,2016,TRUE,43,4,2,11.5,0,"[5] Not employed",5,NA,NA
31384,2017,TRUE,44,4,1,11.5,0,"[2] Employed part-time",2,NA,NA
31384,2018,TRUE,45,4,1,11.5,18408.09375,"[2] Employed part-time",2,"[32] Manufacture of other goods",32
31384,2019,TRUE,46,4,1,11.5,20430.140625,"[2] Employed part-time",2,"[32] Manufacture of other goods",32
2634,2016,FALSE,17,4,2,NA,0,"[5] Not employed",5,NA,NA
2634,2017,FALSE,18,4,1,NA,0,"[5] Not employed",5,NA,NA
2634,2018,FALSE,19,4,1,NA,0,"[5] Not employed",5,NA,NA
2634,2019,FALSE,20,4,1,NA,0,"[5] Not employed",5,NA,NA
16054,2015,FALSE,71,2,0,11.5,0,"[5] Not employed",5,NA,NA
16054,2016,FALSE,72,2,0,11.5,0,"[5] Not employed",5,NA,NA
16054,2017,FALSE,73,2,0,11.5,0,"[5] Not employed",5,NA,NA
16054,2018,FALSE,74,2,0,11.5,0,"[5] Not employed",5,NA,NA
16054,2019,FALSE,75,2,0,11.5,0,"[5] Not employed",5,NA,NA
25403,2015,FALSE,47,2,0,12,43198.81640625,"[1] Employed full-time",1,"[61] Telecommunications",61
25403,2016,FALSE,48,2,0,12,35069.80859375,"[1] Employed full-time",1,"[61] Telecommunications",61
25403,2017,FALSE,49,2,0,12,49354.44921875,"[1] Employed full-time",1,"[61] Telecommunications",61
25403,2018,FALSE,50,2,0,12,44616.16796875,"[1] Employed full-time",1,"[61] Telecommunications",61
25403,2019,FALSE,51,2,0,12,46885.30859375,"[1] Employed full-time",1,"[61] Telecommunications",61
8170,2015,FALSE,44,4,1,10.5,52074.95703125,"[1] Employed full-time",1,"[49] Land transport and transport in pipelines",49
8170,2016,FALSE,45,4,1,10.5,41148.3515625,"[1] Employed full-time",1,"[49] Land transport and transport in pipelines",49
8170,2017,FALSE,46,4,0,10.5,42416.4140625,"[1] Employed full-time",1,"[33] Repair and installation of machinery and equipment",33
8170,2018,FALSE,47,4,0,10.5,59205.8359375,"[1] Employed full-time",1,"[33] Repair and installation of machinery and equipment",33
8170,2019,FALSE,48,4,0,10.5,57702.66015625,"[1] Employed full-time",1,"[42] Civil engineering",42
5293,2015,TRUE,60,3,0,10.5,6460.1435546875,"[2] Employed part-time",2,"[97] Private households with domestic staff",97
5293,2016,TRUE,61,3,0,10.5,3458.84716796875,"[4] Irregular employment or in marginal",4,"[97] Private households with domestic staff",97
5293,2017,TRUE,62,3,0,10.5,4249.6162109375,"[4] Irregular employment or in marginal",4,"[97] Private households with domestic staff",97
5293,2018,TRUE,63,3,0,10.5,4945.64501953125,"[4] Irregular employment or in marginal",4,"[97] Private households with domestic staff",97
5293,2019,TRUE,64,3,0,10.5,4962.4150390625,"[4] Irregular employment or in marginal",4,"[97] Private households with domestic staff",97
15230,2015,FALSE,45,4,2,18,94269.390625,"[1] Employed full-time",1,"[51] Aviation",51
15230,2016,FALSE,46,4,2,18,86111.8125,"[1] Employed full-time",1,"[51] Aviation",51
15230,2017,FALSE,47,4,1,18,103048.538208008,"[1] Employed full-time",1,"[49] Land transport and transport in pipelines",49
15230,2018,FALSE,48,4,1,18,77453.8828125,"[1] Employed full-time",1,"[85] Education and teaching",85
15230,2019,FALSE,49,4,1,18,88089.7998046875,"[1] Employed full-time",1,"[85] Education and teaching",85
10378,2015,TRUE,45,4,2,18,32787.3226318359,"[2] Employed part-time",2,"[85] Education and teaching",85
10378,2016,TRUE,46,4,2,18,34980.291015625,"[2] Employed part-time",2,"[85] Education and teaching",85
10378,2017,TRUE,47,4,1,18,32208.4984130859,"[2] Employed part-time",2,"[85] Education and teaching",85
10378,2018,TRUE,48,4,1,18,35545.5784301758,"[2] Employed part-time",2,"[85] Education and teaching",85
10378,2019,TRUE,49,4,1,18,40146.8129882812,"[2] Employed part-time",2,"[85] Education and teaching",85
5349,2017,TRUE,17,5,3,NA,0,"[4] Irregular employment or in marginal",4,NA,NA
5349,2018,TRUE,18,5,2,NA,0,"[5] Not employed",5,NA,NA
5349,2019,TRUE,19,5,2,13,0,"[5] Not employed",5,NA,NA
17684,2015,TRUE,51,2,0,16,31951.9453125,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
17684,2016,TRUE,52,2,0,16,34980.03515625,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
17684,2017,TRUE,53,2,0,16,36807.52734375,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
17684,2018,TRUE,54,1,0,16,34431.984375,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
17684,2019,TRUE,55,2,0,16,35047.27734375,"[1] Employed full-time",1,"[88] Social services (excluding homes)",88
30711,2015,FALSE,41,4,2,18,66690.921875,"[1] Employed full-time",1,"[28] Mechanical engineering",28
30711,2016,FALSE,42,4,2,18,65494.39453125,"[1] Employed full-time",1,"[28] Mechanical engineering",28
30711,2017,FALSE,43,4,2,18,66569.4921875,"[1] Employed full-time",1,"[28] Mechanical engineering",28
30711,2018,FALSE,44,4,2,18,117624.2890625,"[1] Employed full-time",1,"[28] Mechanical engineering",28
30711,2019,FALSE,45,4,2,18,61462.73828125,"[1] Employed full-time",1,"[28] Mechanical engineering",28
10228,2015,FALSE,48,4,2,14,52156.859375,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
10228,2016,FALSE,49,4,1,14,54397.4296875,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
10228,2017,FALSE,50,4,1,14,62825.14453125,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
10228,2018,FALSE,51,4,1,14,69752.46875,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
10228,2019,FALSE,52,4,1,14,72252.5390625,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
16783,2015,FALSE,50,4,2,12,18335.4140625,"[2] Employed part-time",2,"[85] Education and teaching",85
13974,2015,FALSE,52,1,0,18,24169.568359375,"[1] Employed full-time",1,"[85] Education and teaching",85
13974,2016,FALSE,53,1,0,18,24643.6484375,"[2] Employed part-time",2,"[85] Education and teaching",85
13974,2017,FALSE,54,1,0,18,25651.4453125,"[2] Employed part-time",2,"[53] Postal, courier and express services",53
13974,2018,FALSE,55,1,0,18,26482.09375,"[2] Employed part-time",2,"[53] Postal, courier and express services",53
13974,2019,FALSE,56,1,0,18,26869.119140625,"[2] Employed part-time",2,"[53] Postal, courier and express services",53
22264,2015,TRUE,27,2,0,12,14333.369140625,"[3] Training, apprenticeship",3,"[84] Public administration and defense; compulsory social security",84
10270,2015,TRUE,25,2,0,9,29927.70703125,"[1] Employed full-time",1,"[87] Homes (excluding rest homes and vacation homes)",87
10270,2016,TRUE,26,2,0,9,22991.171875,"[1] Employed full-time",1,"[87] Homes (excluding rest homes and vacation homes)",87
10270,2017,TRUE,27,2,0,9,26513.501953125,"[1] Employed full-time",1,"[87] Homes (excluding rest homes and vacation homes)",87
10270,2018,TRUE,28,2,0,9,26804.1953125,"[1] Employed full-time",1,"[87] Homes (excluding rest homes and vacation homes)",87
10270,2019,TRUE,29,2,0,9,28085.873046875,"[1] Employed full-time",1,"[87] Homes (excluding rest homes and vacation homes)",87
29162,2015,TRUE,69,1,0,11.5,0,"[5] Not employed",5,NA,NA
29162,2016,TRUE,70,1,0,11.5,0,"[5] Not employed",5,NA,NA
29162,2017,TRUE,71,1,0,11.5,0,"[5] Not employed",5,NA,NA
29162,2018,TRUE,72,1,0,11.5,0,"[5] Not employed",5,NA,NA
29162,2019,TRUE,73,1,0,11.5,0,"[5] Not employed",5,NA,NA
11797,2015,FALSE,63,2,0,15,66126.515625,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
11797,2016,FALSE,64,2,0,15,55251.890625,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
11797,2017,FALSE,65,2,0,15,52318.82421875,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
11797,2018,FALSE,66,2,0,15,51877.53125,"[5] Not employed",5,NA,NA
11797,2019,FALSE,67,2,0,15,0,"[5] Not employed",5,NA,NA
6113,2015,TRUE,68,3,0,18,0,"[5] Not employed",5,NA,NA
1134,2015,TRUE,72,1,0,10,0,"[5] Not employed",5,NA,NA
1134,2016,TRUE,73,1,0,10,0,"[5] Not employed",5,NA,NA
12049,2015,TRUE,78,2,0,10.5,0,"[5] Not employed",5,NA,NA
12049,2016,TRUE,79,2,0,10.5,0,"[5] Not employed",5,NA,NA
12049,2017,TRUE,80,2,0,10.5,0,"[5] Not employed",5,NA,NA
919,2015,FALSE,73,2,0,11,0,"[5] Not employed",5,NA,NA
919,2016,FALSE,74,2,0,11,0,"[5] Not employed",5,NA,NA
919,2017,FALSE,75,2,0,11,0,"[5] Not employed",5,NA,NA
919,2018,FALSE,76,2,0,11,0,"[5] Not employed",5,NA,NA
919,2019,FALSE,77,2,0,11,0,"[5] Not employed",5,NA,NA
5514,2015,TRUE,65,1,0,18,22017.138671875,"[5] Not employed",5,NA,NA
5514,2016,TRUE,66,1,0,18,0,"[5] Not employed",5,NA,NA
5514,2017,TRUE,67,1,0,18,0,"[5] Not employed",5,NA,NA
5514,2018,TRUE,68,1,0,18,0,"[5] Not employed",5,NA,NA
5514,2019,TRUE,69,1,0,18,0,"[5] Not employed",5,NA,NA
6963,2015,TRUE,57,2,0,18,29918.21875,"[2] Employed part-time",2,"[85] Education and teaching",85
6963,2016,TRUE,58,2,0,18,31183.806640625,"[2] Employed part-time",2,"[85] Education and teaching",85
6963,2017,TRUE,59,2,0,18,29177.947265625,"[2] Employed part-time",2,"[85] Education and teaching",85
6963,2018,TRUE,60,2,0,18,26954.5390625,"[2] Employed part-time",2,"[85] Education and teaching",85
6963,2019,TRUE,61,2,0,18,33447.61328125,"[2] Employed part-time",2,"[85] Education and teaching",85
20811,2015,FALSE,79,2,0,10.5,0,"[5] Not employed",5,NA,NA
20811,2016,FALSE,80,2,0,10.5,0,"[5] Not employed",5,NA,NA
20811,2017,FALSE,81,2,0,10.5,0,"[5] Not employed",5,NA,NA
20811,2018,FALSE,82,2,0,10.5,0,"[5] Not employed",5,NA,NA
20811,2019,FALSE,83,2,0,10.5,0,"[5] Not employed",5,NA,NA
8814,2015,TRUE,54,3,0,11.5,17459.373046875,"[2] Employed part-time",2,"[86] Healthcare",86
15496,2015,TRUE,27,3,0,11.5,30214.6484375,"[1] Employed full-time",1,"[86] Healthcare",86
24770,2015,TRUE,43,4,2,12,21329.95703125,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
24770,2016,TRUE,44,4,2,12,32849.87890625,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
24770,2017,TRUE,45,4,1,12,30525.607421875,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
17602,2015,TRUE,71,2,0,10.5,0,"[5] Not employed",5,NA,NA
17602,2016,TRUE,72,2,0,10.5,0,"[5] Not employed",5,NA,NA
17602,2017,TRUE,73,2,0,10.5,0,"[5] Not employed",5,NA,NA
17602,2018,TRUE,74,2,0,10.5,0,"[5] Not employed",5,NA,NA
17602,2019,TRUE,75,2,0,10.5,0,"[5] Not employed",5,NA,NA
29014,2015,FALSE,66,2,0,18,0,"[5] Not employed",5,NA,NA
29014,2016,FALSE,67,2,0,18,0,"[5] Not employed",5,NA,NA
29014,2017,FALSE,68,2,0,18,0,"[5] Not employed",5,NA,NA
29014,2018,FALSE,69,2,0,18,0,"[5] Not employed",5,NA,NA
29014,2019,FALSE,70,2,0,18,0,"[5] Not employed",5,NA,NA
339,2015,FALSE,34,1,0,11.5,39013.62109375,"[1] Employed full-time",1,"[43] Site preparation, construction installation and other finishing trades",43
339,2016,FALSE,35,1,0,11.5,47165.13671875,"[1] Employed full-time",1,"[43] Site preparation, construction installation and other finishing trades",43
339,2017,FALSE,36,1,0,11.5,44423.90625,"[1] Employed full-time",1,"[43] Site preparation, construction installation and other finishing trades",43
339,2018,FALSE,37,1,0,11.5,44521.046875,"[1] Employed full-time",1,"[43] Site preparation, construction installation and other finishing trades",43
339,2019,FALSE,38,1,0,11.5,48782.78515625,"[1] Employed full-time",1,"[43] Site preparation, construction installation and other finishing trades",43
28192,2015,FALSE,45,4,2,18,79058.1484375,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
28192,2016,FALSE,46,4,2,18,78961.0859375,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
28192,2017,FALSE,47,4,2,18,93597.2109375,"[1] Employed full-time",1,"[72] Research and development",72
27117,2015,TRUE,22,2,0,14.5,20085.33203125,"[1] Employed full-time",1,"[86] Healthcare",86
27117,2016,TRUE,23,2,0,14.5,19700.775390625,"[1] Employed full-time",1,"[86] Healthcare",86
27117,2017,TRUE,24,2,0,14.5,25506.837890625,"[1] Employed full-time",1,"[82] Provision of economic services to businesses and individuals n.e.c.",82
27117,2018,TRUE,25,2,0,14.5,33333.05078125,"[1] Employed full-time",1,"[82] Provision of economic services to businesses and individuals n.e.c.",82
27117,2019,TRUE,26,2,0,14.5,28415.103515625,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
7246,2016,TRUE,52,2,0,14.5,26044.234375,"[1] Employed full-time",1,NA,NA
7246,2017,TRUE,53,2,0,14.5,29257.6171875,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
7246,2018,TRUE,54,2,0,14.5,33118.2890625,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
7246,2019,TRUE,55,2,0,14.5,35249.046875,"[1] Employed full-time",1,"[86] Healthcare",86
28794,2015,TRUE,69,1,0,9,0,"[5] Not employed",5,NA,NA
28794,2016,TRUE,70,1,0,9,0,"[5] Not employed",5,NA,NA
28794,2017,TRUE,71,1,0,9,0,"[5] Not employed",5,NA,NA
28794,2018,TRUE,72,1,0,9,0,"[5] Not employed",5,NA,NA
28794,2019,TRUE,73,1,0,9,0,"[5] Not employed",5,NA,NA
25571,2015,FALSE,28,4,0,11,23156.146484375,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
25571,2016,FALSE,29,4,0,11,21998.345703125,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
25571,2017,FALSE,30,NA,NA,11,0,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
25571,2018,FALSE,31,2,0,11,32739.8696289062,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
25571,2019,FALSE,32,2,0,11,27140.748046875,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
10283,2015,FALSE,53,4,0,10.5,0,"[1] Employed full-time",1,"[60] Broadcaster",60
10283,2016,FALSE,54,4,0,10.5,0,"[1] Employed full-time",1,"[60] Broadcaster",60
10283,2017,FALSE,55,3,0,10.5,0,"[1] Employed full-time",1,"[60] Broadcaster",60
10283,2018,FALSE,56,3,0,10.5,0,"[1] Employed full-time",1,"[60] Broadcaster",60
10283,2019,FALSE,57,2,0,10.5,0,"[1] Employed full-time",1,"[60] Broadcaster",60
17730,2015,FALSE,51,1,0,12,38723.3461914062,"[1] Employed full-time",1,"[33] Repair and installation of machinery and equipment",33
17730,2016,FALSE,52,1,0,12,41908.1284179688,"[1] Employed full-time",1,"[33] Repair and installation of machinery and equipment",33
17730,2017,FALSE,53,1,0,12,37289.55859375,"[1] Employed full-time",1,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
17730,2018,FALSE,54,1,0,12,38942.15625,"[1] Employed full-time",1,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
17730,2019,FALSE,55,1,0,12,37059.45703125,"[1] Employed full-time",1,"[33] Repair and installation of machinery and equipment",33
19779,2015,FALSE,71,2,0,NA,0,"[5] Not employed",5,NA,NA
19779,2016,FALSE,72,2,0,NA,0,"[5] Not employed",5,NA,NA
19779,2017,FALSE,73,2,0,NA,0,"[5] Not employed",5,NA,NA
19779,2018,FALSE,74,2,0,NA,0,"[5] Not employed",5,NA,NA
11788,2015,TRUE,65,2,0,15,0,"[5] Not employed",5,NA,NA
11788,2016,TRUE,66,2,0,15,0,"[5] Not employed",5,NA,NA
11788,2017,TRUE,67,2,0,15,0,"[5] Not employed",5,NA,NA
11788,2018,TRUE,68,2,0,15,0,"[5] Not employed",5,NA,NA
11788,2019,TRUE,69,2,0,15,0,"[5] Not employed",5,NA,NA
7793,2015,FALSE,49,1,0,10.5,43149.765625,"[1] Employed full-time",1,"[25] Manufacture of fabricated metal products",25
7793,2016,FALSE,50,1,0,10.5,42364.54296875,"[1] Employed full-time",1,"[25] Manufacture of fabricated metal products",25
7793,2017,FALSE,51,1,0,10.5,37272,"[1] Employed full-time",1,"[28] Mechanical engineering",28
7793,2018,FALSE,52,1,0,10.5,48349.8125,"[1] Employed full-time",1,"[28] Mechanical engineering",28
7793,2019,FALSE,53,1,0,10.5,48919.4140625,"[1] Employed full-time",1,"[28] Mechanical engineering",28
11947,2015,FALSE,64,3,0,18,0,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
11947,2016,FALSE,65,3,0,18,0,"[1] Employed full-time",1,"[69] Legal and tax consulting, auditing",69
11947,2017,FALSE,66,3,0,18,0,"[5] Not employed",5,NA,NA
20189,2015,TRUE,61,3,0,11.5,0,"[5] Not employed",5,NA,NA
20189,2016,TRUE,62,3,0,11.5,0,"[5] Not employed",5,NA,NA
20189,2017,TRUE,63,3,0,11.5,0,"[5] Not employed",5,NA,NA
15678,2015,TRUE,71,2,0,10.5,0,"[5] Not employed",5,NA,NA
15678,2016,TRUE,72,1,0,10.5,0,"[5] Not employed",5,NA,NA
15678,2017,TRUE,73,1,0,10.5,0,"[5] Not employed",5,NA,NA
15678,2018,TRUE,74,1,0,10.5,0,"[5] Not employed",5,NA,NA
15678,2019,TRUE,75,1,0,10.5,0,"[5] Not employed",5,NA,NA
30177,2015,FALSE,47,4,2,11.5,55465.359375,"[1] Employed full-time",1,"[25] Manufacture of fabricated metal products",25
30177,2016,FALSE,48,4,2,11.5,59882.1328125,"[1] Employed full-time",1,"[25] Manufacture of fabricated metal products",25
30177,2017,FALSE,49,4,2,11.5,58446.43359375,"[1] Employed full-time",1,"[25] Manufacture of fabricated metal products",25
12877,2015,TRUE,72,2,0,10.5,0,"[5] Not employed",5,NA,NA
12877,2016,TRUE,73,2,0,10.5,0,"[5] Not employed",5,NA,NA
12877,2017,TRUE,74,2,0,10.5,0,"[5] Not employed",5,NA,NA
12877,2019,TRUE,76,1,0,10.5,0,"[5] Not employed",5,NA,NA
21487,2015,FALSE,52,2,1,11,37962.25390625,"[1] Employed full-time",1,"[38] Collection, treatment and disposal of waste; recovery",38
21487,2016,FALSE,53,2,1,11,41759.56640625,"[1] Employed full-time",1,"[38] Collection, treatment and disposal of waste; recovery",38
21487,2017,FALSE,54,2,1,11,36169.015625,"[1] Employed full-time",1,"[38] Collection, treatment and disposal of waste; recovery",38
21487,2018,FALSE,55,2,1,11,40955.58984375,"[1] Employed full-time",1,"[38] Collection, treatment and disposal of waste; recovery",38
21487,2019,FALSE,56,2,0,11,39034.90234375,"[1] Employed full-time",1,"[38] Collection, treatment and disposal of waste; recovery",38
27163,2015,TRUE,60,2,0,9,0,"[5] Not employed",5,NA,NA
27163,2016,TRUE,61,2,0,9,0,"[5] Not employed",5,NA,NA
27163,2017,TRUE,62,2,0,9,0,"[5] Not employed",5,NA,NA
27163,2018,TRUE,63,2,0,9,0,"[5] Not employed",5,NA,NA
27163,2019,TRUE,64,2,0,9,0,"[5] Not employed",5,NA,NA
31171,2016,FALSE,45,5,3,16,97880.203125,"[1] Employed full-time",1,NA,NA
31171,2017,FALSE,46,5,3,16,108703.4140625,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
31171,2018,FALSE,47,5,3,16,94225.46875,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
31171,2019,FALSE,48,5,3,16,102032.328125,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
5082,2015,FALSE,76,2,0,11,0,"[5] Not employed",5,NA,NA
5082,2016,FALSE,77,2,0,11,0,"[5] Not employed",5,NA,NA
5082,2017,FALSE,78,2,0,11,0,"[5] Not employed",5,NA,NA
5082,2018,FALSE,79,2,0,11,0,"[5] Not employed",5,NA,NA
13322,2016,FALSE,89,1,0,10.5,0,"[5] Not employed",5,NA,NA
1201,2015,FALSE,54,4,0,16,57260.11328125,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
1201,2016,FALSE,55,4,0,16,53423.71484375,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
1201,2017,FALSE,56,4,0,16,61848.0546875,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
1201,2018,FALSE,57,4,0,16,58815.33203125,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
1201,2019,FALSE,58,3,0,16,59189.83203125,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
6546,2015,TRUE,52,4,0,14,47325.5078125,"[1] Employed full-time",1,"[85] Education and teaching",85
6546,2016,TRUE,53,4,0,14,46462.48046875,"[1] Employed full-time",1,"[85] Education and teaching",85
6546,2017,TRUE,54,4,0,14,47907.8828125,"[1] Employed full-time",1,"[85] Education and teaching",85
6546,2018,TRUE,55,4,0,14,50063.828125,"[1] Employed full-time",1,"[85] Education and teaching",85
